Time_s   Intensity_dB
174.077333   59.523924
174.088000   56.554539
174.098667   55.094036
174.109333   57.545609
174.120000   60.838603
174.130667   63.333439
174.141333   64.922602
174.152000   65.852472
174.162667   66.626498
174.173333   67.205145
174.184000   67.351979
174.194667   67.502993
174.205333   67.586150
174.216000   66.384207
174.226667   63.398250
174.237333   60.091265
174.248000   58.941217
174.258667   59.136909
174.269333   59.334503
174.280000   59.893411
174.290667   62.517873
174.301333   66.602319
174.312000   69.058048
174.322667   69.497415
174.333333   68.804356
174.344000   67.575660
174.354667   66.696420
174.365333   66.789337
174.376000   66.837438
174.386667   66.702743
174.397333   66.543599
174.408000   65.988507
174.418667   64.208838
174.429333   60.603387
174.440000   57.033025
174.450667   55.873453
174.461333   56.917573
174.472000   58.709228
174.482667   59.115909
174.493333   59.249085
174.504000   59.944971
174.514667   60.094750
174.525333   59.823151
174.536000   61.093109
174.546667   64.247665
174.557333   67.295868
174.568000   68.988226
174.578667   69.212264
174.589333   68.770859
174.600000   68.666371
174.610667   68.985282
174.621333   69.429731
174.632000   69.641855
174.642667   69.666407
174.653333   69.567839
174.664000   69.011417
174.674667   68.408985
174.685333   68.218707
174.696000   68.162233
174.706667   68.072850
174.717333   67.892410
174.728000   67.148699
174.738667   65.332935
174.749333   63.225164
174.760000   62.607275
174.770667   62.621980
174.781333   61.886322
174.792000   60.251738
174.802667   58.507896
174.813333   59.048981
174.824000   64.259291
174.834667   68.142145
174.845333   69.111703
174.856000   67.117815
174.866667   61.972231
174.877333   54.687392
174.888000   50.771815
174.898667   49.914185
174.909333   49.380193
174.920000   46.658367
174.930667   42.523690
174.941333   41.106671
174.952000   41.807906
174.962667   52.421048
174.973333   60.218923
174.984000   62.946281
174.994667   61.341283
175.005333   57.010246
175.016000   53.953126
175.026667   52.116342
175.037333   50.015938
175.048000   52.805866
175.058667   58.785786
175.069333   63.313664
175.080000   67.511030
175.090667   71.267017
175.101333   73.438992
175.112000   73.740981
175.122667   72.916879
175.133333   72.153955
175.144000   72.674298
175.154667   74.164670
175.165333   75.105884
175.176000   75.255697
175.186667   75.214426
175.197333   75.253888
175.208000   75.511494
175.218667   75.573049
175.229333   74.974744
175.240000   73.978387
175.250667   72.880956
175.261333   71.736655
175.272000   69.722969
175.282667   65.619383
175.293333   60.056360
175.304000   57.560047
175.314667   57.382050
175.325333   56.674744
175.336000   55.532824
175.346667   55.491562
175.357333   56.830894
175.368000   60.029828
175.378667   63.604525
175.389333   65.988086
175.400000   66.943870
175.410667   66.653032
175.421333   65.642511
175.432000   64.318907
175.442667   62.581372
175.453333   60.558715
175.464000   58.785263
175.474667   57.447049
175.485333   56.779318
175.496000   56.151799
175.506667   55.389111
175.517333   54.795134
175.528000   54.179167
175.538667   53.356133
175.549333   50.932076
175.560000   46.377905
175.570667   42.344526
175.581333   41.111516
175.592000   41.390196
175.602667   43.585371
175.613333   46.090463
175.624000   47.006814
175.634667   46.279782
175.645333   44.689870
175.656000   43.077990
175.666667   42.516931
175.677333   42.140639
175.688000   41.379581
175.698667   40.713012
175.709333   39.517892
175.720000   38.117160
175.730667   37.218024
175.741333   36.749236
175.752000   36.223728
175.762667   34.968874
175.773333   33.109073
175.784000   31.403863
175.794667   30.267407
175.805333   30.005077
175.816000   30.481577
175.826667   32.830662
175.837333   36.247712
175.848000   37.980514
175.858667   37.951922
175.869333   37.381903
175.880000   36.797773
175.890667   38.854322
175.901333   47.362255
175.912000   57.998810
175.922667   64.539342
175.933333   67.624624
175.944000   68.460147
175.954667   68.438324
175.965333   68.128203
175.976000   67.168660
175.986667   66.645526
175.997333   65.534233
176.008000   61.969675
176.018667   57.431081
176.029333   55.425419
176.040000   55.003245
176.050667   57.391740
176.061333   63.869481
176.072000   69.247263
176.082667   71.909138
176.093333   72.362001
176.104000   72.053384
176.114667   71.937009
176.125333   71.419487
176.136000   69.865343
176.146667   67.259123
176.157333   63.514415
176.168000   59.628110
176.178667   57.717774
176.189333   55.803803
176.200000   52.046485
176.210667   48.943888
176.221333   48.094589
176.232000   47.841992
176.242667   50.155877
176.253333   56.161438
176.264000   64.490944
176.274667   71.237506
176.285333   75.175299
176.296000   76.482236
176.306667   75.518725
176.317333   72.836014
176.328000   69.120212
176.338667   65.431783
176.349333   64.326344
176.360000   66.072629
176.370667   68.701689
176.381333   70.999069
176.392000   72.586489
176.402667   73.285095
176.413333   73.154000
176.424000   72.232331
176.434667   70.906301
176.445333   69.915056
176.456000   69.921967
176.466667   70.439665
176.477333   70.896447
176.488000   71.461060
176.498667   71.921112
176.509333   71.878332
176.520000   71.182012
176.530667   69.403251
176.541333   66.149044
176.552000   61.714318
176.562667   57.267284
176.573333   53.849895
176.584000   50.400773
176.594667   48.914190
176.605333   52.880600
176.616000   57.191652
176.626667   60.130215
176.637333   61.231823
176.648000   60.729302
176.658667   59.340282
176.669333   57.322306
176.680000   54.538877
176.690667   51.414239
176.701333   49.143469
176.712000   51.349243
176.722667   57.728094
176.733333   63.424783
176.744000   67.916229
176.754667   71.226876
176.765333   72.757134
176.776000   72.742827
176.786667   72.533279
176.797333   72.493383
176.808000   71.306508
176.818667   68.026405
176.829333   63.901455
176.840000   62.453954
176.850667   61.655602
176.861333   59.803331
176.872000   57.826247
176.882667   56.453087
176.893333   55.005115
176.904000   54.589264
176.914667   56.921566
176.925333   61.271557
176.936000   65.931017
176.946667   69.260790
176.957333   71.009004
176.968000   71.615867
176.978667   71.535735
176.989333   71.413457
177.000000   71.220168
177.010667   70.759761
177.021333   70.269785
177.032000   68.720841
177.042667   65.247211
177.053333   61.408787
177.064000   59.066293
177.074667   57.139525
177.085333   55.730287
177.096000   55.286620
177.106667   54.812180
177.117333   53.485675
177.128000   52.225259
177.138667   52.271013
177.149333   55.130059
177.160000   60.519829
177.170667   65.503634
177.181333   68.625659
177.192000   69.972190
177.202667   70.094075
177.213333   69.002737
177.224000   66.180391
177.234667   62.616367
177.245333   61.140971
177.256000   60.926551
177.266667   61.074579
177.277333   61.042669
177.288000   60.400067
177.298667   59.555449
177.309333   58.385030
177.320000   55.982036
177.330667   52.344674
177.341333   49.493244
177.352000   49.668999
177.362667   50.915811
177.373333   52.143722
177.384000   53.680872
177.394667   55.152689
177.405333   56.547902
177.416000   58.718478
177.426667   62.625395
177.437333   66.604964
177.448000   69.606403
177.458667   71.611807
177.469333   72.340549
177.480000   71.735533
177.490667   70.657601
177.501333   69.485019
177.512000   67.975739
177.522667   66.219782
177.533333   64.457784
177.544000   62.599253
177.554667   59.776514
177.565333   56.001367
177.576000   54.084868
177.586667   53.511370
177.597333   52.833280
177.608000   52.391360
177.618667   51.723424
177.629333   49.862639
177.640000   47.819903
177.650667   47.107724
177.661333   46.870198
177.672000   47.543242
177.682667   49.259310
177.693333   51.466458
177.704000   53.329506
177.714667   54.052830
177.725333   54.715518
177.736000   55.451268
177.746667   55.683385
177.757333   55.798097
177.768000   55.483574
177.778667   54.467530
177.789333   53.597283
177.800000   53.311725
177.810667   53.195232
177.821333   53.539451
177.832000   54.651627
177.842667   55.569818
177.853333   55.689062
177.864000   55.326766
177.874667   54.811874
177.885333   55.014298
177.896000   56.005660
177.906667   56.649559
177.917333   56.700906
177.928000   56.672042
177.938667   56.930376
177.949333   57.642938
177.960000   57.926865
177.970667   57.846088
177.981333   57.793322
177.992000   57.532551
178.002667   57.147907
178.013333   56.638838
178.024000   56.932402
178.034667   58.147260
178.045333   58.726212
178.056000   58.092617
178.066667   56.985069
178.077333   56.326708
178.088000   56.315196
178.098667   56.628557
178.109333   57.016614
178.120000   57.496898
178.130667   57.910447
178.141333   57.881869
178.152000   57.849387
178.162667   58.160028
178.173333   58.475933
178.184000   58.584448
178.194667   58.420641
178.205333   58.367597
178.216000   58.195746
178.226667   57.885486
178.237333   57.637182
178.248000   56.756015
178.258667   55.391336
178.269333   54.188740
178.280000   52.973127
178.290667   52.125737
178.301333   52.791196
178.312000   54.939872
178.322667   56.401862
178.333333   56.328262
178.344000   56.030366
178.354667   56.303998
178.365333   56.371426
178.376000   56.459101
178.386667   56.646081
178.397333   56.674128
178.408000   56.357640
178.418667   55.696890
178.429333   55.222412
178.440000   54.791420
178.450667   54.436352
178.461333   54.054460
178.472000   53.077656
178.482667   52.028416
178.493333   51.965452
178.504000   52.118503
178.514667   51.434483
178.525333   50.769211
178.536000   50.977244
178.546667   51.384261
178.557333   51.747424
178.568000   52.266628
178.578667   52.698941
178.589333   52.632598
178.600000   52.073308
178.610667   51.514102
178.621333   50.767834
178.632000   49.903286
178.642667   49.463732
178.653333   48.863138
178.664000   48.136624
178.674667   47.410660
178.685333   46.963759
178.696000   47.963626
178.706667   48.966556
178.717333   48.707410
178.728000   47.941436
178.738667   47.487403
178.749333   47.262915
178.760000   47.874446
178.770667   48.484781
178.781333   48.197469
178.792000   49.863052
178.802667   53.187799
178.813333   60.380433
178.824000   68.218159
178.834667   72.843429
178.845333   74.933944
178.856000   75.393450
178.866667   74.463076
178.877333   71.801915
178.888000   68.766978
178.898667   68.198642
178.909333   68.746702
178.920000   68.975192
178.930667   70.912773
178.941333   74.340520
178.952000   76.054599
178.962667   76.052430
178.973333   75.547612
178.984000   75.030551
178.994667   74.295044
179.005333   72.938949
179.016000   71.053271
179.026667   69.537045
179.037333   67.913685
179.048000   64.763869
179.058667   60.853503
179.069333   58.363781
179.080000   57.438709
179.090667   58.202781
179.101333   60.297977
179.112000   63.224083
179.122667   67.118988
179.133333   70.926025
179.144000   73.233996
179.154667   73.606495
179.165333   71.822327
179.176000   67.841252
179.186667   64.333235
179.197333   63.596527
179.208000   62.137325
179.218667   60.478808
179.229333   58.405226
179.240000   55.506914
179.250667   52.081394
179.261333   54.922431
179.272000   59.554453
179.282667   61.947008
179.293333   65.809155
179.304000   68.937378
179.314667   70.381481
179.325333   71.907709
179.336000   73.973745
179.346667   75.578023
179.357333   75.970819
179.368000   74.929998
179.378667   72.751883
179.389333   70.900017
179.400000   70.945208
179.410667   72.212948
179.421333   73.330169
179.432000   73.508489
179.442667   72.435669
179.453333   70.749333
179.464000   69.540386
179.474667   68.346218
179.485333   66.333200
179.496000   64.756487
179.506667   65.277771
179.517333   66.068267
179.528000   66.015812
179.538667   65.272242
179.549333   64.197763
179.560000   62.358616
179.570667   59.487958
179.581333   62.005740
179.592000   69.716062
179.602667   74.380855
179.613333   75.836442
179.624000   75.316454
179.634667   74.712114
179.645333   74.557998
179.656000   74.199464
179.666667   73.203508
179.677333   71.599475
179.688000   70.056126
179.698667   68.799766
179.709333   67.586798
179.720000   65.902905
179.730667   63.060728
179.741333   60.186807
179.752000   59.252212
179.762667   58.848954
179.773333   57.399437
179.784000   54.319184
179.794667   50.876032
179.805333   48.319034
179.816000   45.917699
179.826667   44.246917
179.837333   43.098546
179.848000   45.724793
179.858667   55.964586
179.869333   64.635379
179.880000   70.010309
179.890667   72.359445
179.901333   72.632979
179.912000   71.897476
179.922667   70.403592
179.933333   68.341632
179.944000   66.224946
179.954667   64.250190
179.965333   62.705955
179.976000   61.366379
179.986667   59.504663
179.997333   56.562113
180.002667   54.548326
180.013333   52.300124
180.024000   52.290161
180.034667   49.553920
180.045333   45.191755
180.056000   42.704583
180.066667   41.751929
180.077333   41.141187
180.088000   41.489034
180.098667   41.672599
180.109333   41.197070
180.120000   40.270790
180.130667   39.096890
180.141333   38.101050
180.152000   38.064583
180.162667   38.195751
180.173333   37.440341
180.184000   35.667048
180.194667   33.354096
180.205333   31.384703
180.216000   29.773223
180.226667   27.943997
180.237333   26.570059
180.248000   26.145650
180.258667   25.818019
180.269333   24.661094
180.280000   23.749821
180.290667   23.661713
180.301333   24.073020
180.312000   25.120762
180.322667   26.867436
180.333333   30.034735
180.344000   33.951910
180.354667   36.338558
180.365333   36.748717
180.376000   35.923150
180.386667   34.696337
180.397333   34.205120
180.408000   34.603988
180.418667   34.471601
180.429333   34.171803
180.440000   34.160532
180.450667   33.869990
180.461333   33.555140
180.472000   33.868978
180.482667   33.912990
180.493333   33.455545
180.504000   33.785305
180.514667   34.063066
180.525333   33.403053
180.536000   33.160921
180.546667   33.607413
180.557333   33.088244
180.568000   32.783858
180.578667   41.832353
180.589333   48.972580
180.600000   54.824762
180.610667   62.145272
180.621333   68.473157
180.632000   72.501664
180.642667   73.953493
180.653333   73.195092
180.664000   71.354234
180.674667   70.392039
180.685333   70.703920
180.696000   71.817380
180.706667   73.232009
180.717333   73.794684
180.728000   72.446003
180.738667   68.770217
180.749333   64.021500
180.760000   60.521288
180.770667   59.095217
180.781333   60.819567
180.792000   62.973882
180.802667   64.006598
180.813333   64.665670
180.824000   64.975300
180.834667   64.469035
180.845333   62.979310
180.856000   60.309905
180.866667   56.273692
180.877333   51.747037
180.888000   50.630034
180.898667   56.644990
180.909333   63.276265
180.920000   69.618289
180.930667   74.642706
180.941333   77.196307
180.952000   77.560463
180.962667   76.660066
180.973333   75.491275
180.984000   74.881567
180.994667   74.900139
181.005333   74.756407
181.016000   74.065139
181.026667   73.284377
181.037333   72.996891
181.048000   73.317018
181.058667   73.184069
181.069333   71.867122
181.080000   70.080602
181.090667   69.259525
181.101333   69.314691
181.112000   69.745590
181.122667   70.198984
181.133333   70.245196
181.144000   70.203235
181.154667   70.212274
181.165333   69.734474
181.176000   67.611196
181.186667   63.699914
181.197333   60.755891
181.208000   59.280124
181.218667   57.354514
181.229333   56.013536
181.240000   57.613045
181.250667   63.460229
181.261333   68.315931
181.272000   70.247862
181.282667   69.446190
181.293333   66.198656
181.304000   61.622060
181.314667   58.310175
181.325333   56.561279
181.336000   57.825825
181.346667   62.731481
181.357333   67.394537
181.368000   70.235585
181.378667   71.633649
181.389333   72.567170
181.400000   72.941315
181.410667   72.289877
181.421333   70.889207
181.432000   69.188037
181.442667   67.828299
181.453333   67.674313
181.464000   68.001197
181.474667   68.090570
181.485333   67.209378
181.496000   65.720975
181.506667   64.643242
181.517333   62.780279
181.528000   59.447998
181.538667   55.292227
181.549333   52.613539
181.560000   52.241942
181.570667   53.556237
181.581333   55.957436
181.592000   60.417765
181.602667   66.675984
181.613333   71.467662
181.624000   74.158323
181.634667   75.195377
181.645333   74.598421
181.656000   71.897191
181.666667   66.949649
181.677333   62.116113
181.688000   59.950188
181.698667   58.430382
181.709333   57.112461
181.720000   55.513128
181.730667   58.076819
181.741333   66.251575
181.752000   72.102306
181.762667   74.532732
181.773333   74.504630
181.784000   74.132525
181.794667   73.631614
181.805333   72.749469
181.816000   73.046835
181.826667   73.958322
181.837333   74.368313
181.848000   74.391134
181.858667   74.372729
181.869333   74.413746
181.880000   74.460871
181.890667   74.560621
181.901333   74.438945
181.912000   73.427565
181.922667   72.009079
181.933333   71.718624
181.944000   72.203022
181.954667   71.832034
181.965333   70.203660
181.976000   68.498986
181.986667   68.451985
181.997333   69.493713
182.008000   70.888862
182.018667   71.783839
182.029333   71.914938
182.040000   71.997247
182.050667   72.442070
182.061333   72.794618
182.072000   72.673301
182.082667   72.347151
182.093333   72.335791
182.104000   72.227471
182.114667   72.083279
182.125333   71.682340
182.136000   70.024905
182.146667   67.544172
182.157333   65.531873
182.168000   64.833187
182.178667   64.735047
182.189333   64.847882
182.200000   64.978627
182.210667   65.434629
182.221333   67.168067
182.232000   69.226527
182.242667   70.225930
182.253333   70.318236
182.264000   70.287910
182.274667   70.394975
182.285333   70.435701
182.296000   70.221312
182.306667   69.345712
182.317333   67.434608
182.328000   64.153013
182.338667   60.115787
182.349333   57.447671
182.360000   57.006627
182.370667   60.731569
182.381333   67.043457
182.392000   72.035239
182.402667   74.529467
182.413333   75.054427
182.424000   74.995293
182.434667   75.037413
182.445333   74.557792
182.456000   73.041256
182.466667   70.743513
182.477333   67.855685
182.488000   64.412978
182.498667   60.594997
182.509333   56.721941
182.520000   54.057337
182.530667   52.225270
182.541333   50.161255
182.552000   48.474983
182.562667   46.627545
182.573333   44.001103
182.584000   41.548995
182.594667   40.448527
182.605333   40.329346
182.616000   40.016359
182.626667   38.693088
182.637333   36.965582
182.648000   36.357583
182.658667   35.987712
182.669333   34.541912
182.680000   33.169053
182.690667   33.094263
182.701333   32.914567
182.712000   31.293313
182.722667   29.084399
182.733333   27.789839
182.744000   26.960332
182.754667   26.315037
182.765333   25.552970
182.776000   25.122289
182.786667   24.768805
182.797333   23.918324
182.808000   23.549734
182.818667   23.876466
182.829333   24.120940
182.840000   23.827548
182.850667   23.525239
182.861333   23.728345
182.872000   24.176492
182.882667   24.578227
182.893333   24.853761
182.904000   28.094185
182.914667   34.074113
182.925333   37.012394
182.936000   35.621823
182.946667   30.382070
182.957333   25.253648
182.968000   24.068670
182.978667   24.075742
182.989333   24.793890
183.000000   25.655852
183.010667   28.505970
183.021333   38.135587
183.032000   46.356001
183.042667   51.350508
183.053333   54.219890
183.064000   57.186188
183.074667   60.745299
183.085333   63.971908
183.096000   66.109931
183.106667   66.956575
183.117333   67.403755
183.128000   68.252770
183.138667   69.751503
183.149333   71.177558
183.160000   71.021298
183.170667   68.142773
183.181333   62.443538
183.192000   57.448542
183.202667   55.632820
183.213333   54.873026
183.224000   57.862111
183.234667   62.860965
183.245333   66.053174
183.256000   67.321761
183.266667   67.247001
183.277333   66.473201
183.288000   66.289398
183.298667   67.595733
183.309333   69.880388
183.320000   72.172426
183.330667   73.982815
183.341333   75.232795
183.352000   75.853214
183.362667   75.550854
183.373333   74.284026
183.384000   72.167758
183.394667   69.405129
183.405333   67.079782
183.416000   66.783051
183.426667   67.276303
183.437333   67.465591
183.448000   67.899918
183.458667   68.796094
183.469333   71.240872
183.480000   74.024612
183.490667   74.973953
183.501333   74.375921
183.512000   73.994891
183.522667   74.444072
183.533333   74.930791
183.544000   74.969009
183.554667   74.589065
183.565333   74.051098
183.576000   73.435708
183.586667   72.447941
183.597333   70.171815
183.608000   66.084301
183.618667   60.796058
183.629333   55.380541
183.640000   51.837161
183.650667   50.672410
183.661333   49.804007
183.672000   48.419208
183.682667   46.794733
183.693333   45.967181
183.704000   47.404799
183.714667   52.613512
183.725333   60.544006
183.736000   67.776704
183.746667   72.296320
183.757333   74.188382
183.768000   73.722154
183.778667   70.843241
183.789333   66.703417
183.800000   65.377084
183.810667   65.610994
183.821333   65.984690
183.832000   67.592411
183.842667   69.518008
183.853333   69.885092
183.864000   67.911258
183.874667   63.951102
183.885333   59.914026
183.896000   57.310888
183.906667   56.828870
183.917333   61.130184
183.928000   67.168538
183.938667   70.713597
183.949333   71.574639
183.960000   70.679875
183.970667   68.892726
183.981333   66.412413
183.992000   63.142575
184.002667   58.948350
184.013333   54.309173
184.024000   49.657425
184.034667   45.826585
184.045333   44.759371
184.056000   49.005460
184.066667   53.330110
184.077333   54.432556
184.088000   52.885703
184.098667   51.614667
184.109333   52.548981
184.120000   56.110324
184.130667   60.141745
184.141333   63.187372
184.152000   66.854588
184.162667   70.313702
184.173333   72.560098
184.184000   73.714803
184.194667   74.352085
184.205333   74.603696
184.216000   74.628033
184.226667   74.527977
184.237333   73.867210
184.248000   72.742912
184.258667   71.677136
184.269333   71.037744
184.280000   71.055680
184.290667   70.752711
184.301333   69.418338
184.312000   67.160228
184.322667   63.492431
184.333333   58.898020
184.344000   58.191764
184.354667   61.330664
184.365333   64.659084
184.376000   66.809899
184.386667   67.531175
184.397333   66.966402
184.408000   65.709335
184.418667   64.819326
184.429333   63.962912
184.440000   62.724218
184.450667   62.140001
184.461333   61.922483
184.472000   61.427907
184.482667   60.721637
184.493333   59.102171
184.504000   54.846577
184.514667   47.611686
184.525333   43.177200
184.536000   41.660658
184.546667   44.539775
184.557333   51.719630
184.568000   56.433210
184.578667   58.768814
184.589333   58.881199
184.600000   57.216494
184.610667   55.627243
184.621333   57.300148
184.632000   62.481475
184.642667   67.246447
184.653333   70.231333
184.664000   71.397657
184.674667   71.608215
184.685333   71.692000
184.696000   71.456425
184.706667   70.798880
184.717333   70.357162
184.728000   70.517912
184.738667   70.698726
184.749333   70.592335
184.760000   70.589605
184.770667   70.528659
184.781333   70.362032
184.792000   70.542973
184.802667   70.627445
184.813333   70.075336
184.824000   68.928009
184.834667   67.759373
184.845333   66.862859
184.856000   66.407983
184.866667   67.290363
184.877333   68.747219
184.888000   69.569732
184.898667   69.362133
184.909333   68.877543
184.920000   68.899780
184.930667   68.995125
184.941333   69.096080
184.952000   69.353015
184.962667   68.725340
184.973333   66.858209
184.984000   65.649789
184.994667   65.528594
185.005333   65.401664
185.016000   64.886271
185.026667   63.277344
185.037333   59.890641
185.048000   54.961132
185.058667   52.278670
185.069333   54.778186
185.080000   57.458302
185.090667   58.529921
185.101333   59.645373
185.112000   62.131907
185.122667   65.167233
185.133333   67.629624
185.144000   69.422767
185.154667   71.177687
185.165333   72.662813
185.176000   73.134765
185.186667   73.026686
185.197333   73.357813
185.208000   73.802106
185.218667   73.851640
185.229333   73.737734
185.240000   73.663214
185.250667   73.118804
185.261333   72.229684
185.272000   71.663674
185.282667   71.297635
185.293333   70.431507
185.304000   69.140171
185.314667   67.752688
185.325333   67.209937
185.336000   68.292292
185.346667   69.521119
185.357333   69.894587
185.368000   69.325962
185.378667   67.938600
185.389333   66.516487
185.400000   66.694516
185.410667   67.545512
185.421333   67.714722
185.432000   67.089919
185.442667   66.346508
185.453333   66.391395
185.464000   67.462237
185.474667   69.114751
185.485333   70.422260
185.496000   71.092462
185.506667   71.332569
185.517333   71.692992
185.528000   72.249600
185.538667   72.263110
185.549333   71.815995
185.560000   71.472617
185.570667   71.132779
185.581333   70.401664
185.592000   68.049291
185.602667   63.194879
185.613333   57.407297
185.624000   54.351318
185.634667   51.880492
185.645333   49.937905
185.656000   49.248063
185.666667   48.904078
185.677333   48.316049
185.688000   47.611905
185.698667   46.866288
185.709333   46.079718
185.720000   45.320481
185.730667   44.592897
185.741333   44.255432
185.752000   43.938283
185.762667   44.198788
185.773333   47.857601
185.784000   53.654682
185.794667   59.764364
185.805333   65.293071
185.816000   70.081811
185.826667   73.657439
185.837333   75.732677
185.848000   76.444079
185.858667   76.363254
185.869333   76.295906
185.880000   76.264727
185.890667   75.771672
185.901333   74.943440
185.912000   74.134451
185.922667   73.467269
185.933333   73.349182
185.944000   73.212799
185.954667   72.416135
185.965333   71.302295
185.976000   70.222386
185.986667   68.788033
185.997333   66.819432
186.008000   64.185982
186.018667   60.622805
186.029333   57.015882
186.040000   53.845046
186.050667   51.204990
186.061333   51.024983
186.072000   55.088895
186.082667   61.067264
186.093333   65.473619
186.104000   67.879549
186.114667   69.022255
186.125333   69.570492
186.136000   69.190119
186.146667   67.860800
186.157333   66.694248
186.168000   66.679158
186.178667   66.402693
186.189333   64.988388
186.200000   62.050762
186.210667   58.835899
186.221333   59.557330
186.232000   60.914748
186.242667   60.674372
186.253333   59.173090
186.264000   57.942353
186.274667   57.190437
186.285333   57.322115
186.296000   59.604416
186.306667   61.003036
186.317333   58.935261
186.328000   52.915218
186.338667   45.739375
186.349333   43.679958
186.360000   42.951887
186.370667   48.672802
186.381333   59.181925
186.392000   67.243697
186.402667   72.117940
186.413333   74.121464
186.424000   74.435956
186.434667   75.212466
186.445333   76.382016
186.456000   76.676692
186.466667   76.185540
186.477333   75.566640
186.488000   75.100195
186.498667   74.618067
186.509333   74.374978
186.520000   74.221291
186.530667   73.993359
186.541333   74.224602
186.552000   74.393313
186.562667   74.309995
186.573333   73.979366
186.584000   73.181266
186.594667   72.566344
186.605333   72.084617
186.616000   70.947983
186.626667   69.463399
186.637333   68.343585
186.648000   67.407876
186.658667   66.771120
186.669333   66.899812
186.680000   67.044817
186.690667   66.737560
186.701333   66.621296
186.712000   68.417883
186.722667   70.968633
186.733333   72.451997
186.744000   72.305958
186.754667   70.231600
186.765333   66.477525
186.776000   64.041113
186.786667   65.517592
186.797333   68.339427
186.808000   71.069506
186.818667   72.734144
186.829333   73.011185
186.840000   72.460569
186.850667   71.736651
186.861333   70.193015
186.872000   67.979238
186.882667   67.374774
186.893333   68.111182
186.904000   68.411980
186.914667   67.959084
186.925333   67.724005
186.936000   68.141471
186.946667   68.609990
186.957333   69.226639
186.968000   70.428867
186.978667   71.824117
186.989333   72.705675
187.000000   73.327724
187.010667   73.677849
187.021333   73.760117
187.032000   74.072333
187.042667   73.703171
187.053333   71.344681
187.064000   66.673296
187.074667   61.895588
187.085333   59.834300
187.096000   58.374703
187.106667   56.513928
187.117333   54.424357
187.128000   53.172857
187.138667   57.153485
187.149333   67.541759
187.160000   73.880921
187.170667   76.141478
187.181333   75.759292
187.192000   74.399046
187.202667   72.801906
187.213333   72.436961
187.224000   73.867662
187.234667   75.558392
187.245333   76.269089
187.256000   75.366819
187.266667   72.972142
187.277333   70.806339
187.288000   70.250742
187.298667   70.175201
187.309333   68.992435
187.320000   66.895806
187.330667   65.595320
187.341333   65.493443
187.352000   65.615149
187.362667   65.509621
187.373333   65.015896
187.384000   64.209795
187.394667   62.881464
187.405333   59.970379
187.416000   56.650913
187.426667   56.598672
187.437333   57.654245
187.448000   58.831184
187.458667   60.386723
187.469333   61.709182
187.480000   63.677885
187.490667   67.093489
187.501333   70.008583
187.512000   70.795645
187.522667   69.727924
187.533333   67.281743
187.544000   63.839718
187.554667   61.676898
187.565333   61.295817
187.576000   60.072601
187.586667   58.473150
187.597333   58.053913
187.608000   59.063886
187.618667   60.066395
187.629333   59.291124
187.640000   57.513439
187.650667   56.477460
187.661333   56.085202
187.672000   55.685134
187.682667   55.910832
187.693333   57.761726
187.704000   59.204548
187.714667   59.825411
187.725333   59.996122
187.736000   59.434323
187.746667   58.833404
187.757333   59.359484
187.768000   60.274621
187.778667   60.301680
187.789333   59.865427
187.800000   60.599891
187.810667   62.038083
187.821333   62.045369
187.832000   60.752789
187.842667   60.076134
187.853333   61.027712
187.864000   62.553599
187.874667   62.981130
187.885333   62.334830
187.896000   61.564588
187.906667   60.864428
187.917333   60.799581
187.928000   61.601743
187.938667   62.462331
187.949333   62.667202
187.960000   62.341493
187.970667   61.955709
187.981333   62.037773
187.992000   62.847882
188.002667   63.448300
188.013333   62.778415
188.024000   62.244667
188.034667   63.076371
188.045333   64.193912
188.056000   64.717898
188.066667   64.661213
188.077333   64.399542
188.088000   64.416473
188.098667   65.164640
188.109333   65.486279
188.120000   65.430741
188.130667   65.464882
188.141333   65.496760
188.152000   66.177447
188.162667   66.547755
188.173333   66.047450
188.184000   65.105889
188.194667   63.945094
188.205333   63.740382
188.216000   64.140910
188.226667   64.553976
188.237333   64.572948
188.248000   64.545228
188.258667   64.724474
188.269333   64.975587
188.280000   65.753566
188.290667   66.225699
188.301333   65.815671
188.312000   65.719378
188.322667   66.417693
188.333333   66.916003
188.344000   66.382186
188.354667   65.172772
188.365333   64.706778
188.376000   64.572958
188.386667   64.395574
188.397333   64.259114
188.408000   63.933972
188.418667   63.056302
188.429333   63.416310
188.440000   64.396905
188.450667   63.876859
188.461333   63.613599
188.472000   64.382538
188.482667   65.206111
188.493333   66.113776
188.504000   66.359022
188.514667   65.912120
188.525333   65.420052
188.536000   65.516623
188.546667   66.219036
188.557333   66.879715
188.568000   66.964192
188.578667   66.964582
188.589333   66.438209
188.600000   65.176654
188.610667   63.831083
188.621333   63.072109
188.632000   62.927492
188.642667   63.542861
188.653333   64.247651
188.664000   64.118946
188.674667   63.471318
188.685333   63.396296
188.696000   63.413214
188.706667   63.068778
188.717333   62.558179
188.728000   61.432747
188.738667   60.076746
188.749333   59.749307
188.760000   60.599236
188.770667   61.354565
188.781333   61.648504
188.792000   62.111450
188.802667   62.496725
188.813333   62.968339
188.824000   63.785160
188.834667   64.431872
188.845333   64.864378
188.856000   64.865164
188.866667   63.890894
188.877333   62.248254
188.888000   61.137846
188.898667   60.724430
188.909333   60.773415
188.920000   61.363127
188.930667   61.702264
188.941333   61.400822
188.952000   60.340875
188.962667   58.939293
188.973333   58.408427
