video,laughter_start,laughter_end,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_2_z,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,p_scale,p_rx,p_ry,p_rz,p_tx,p_ty,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,eyebrow_raise,frown
JenKirkman,234,235,1,231,234,6931,7020,0.284514,0.3674,-0.905334,0.0344492,0.444257,-0.885738,70.1044,-50.552,649.02,0.175556,0.498257,0.128679,1.44562,0.193397,0.532498,0.138985,735.139,288.906,1.98448,1.05597,2.13165,0.0492457,0.686023,1.40218,0.364407,2.52838,1.84992,2.04982,0.502561,1.71198,0.222467,0.804801,2.13183,2.22212,2.70646,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.818350124483,0.778874427211
JenKirkman,243,246,1,235,243,7051,7290,0.276445,0.362371,-0.905171,0.0666886,0.410343,-0.900935,25.5996,-30.5663,666.685,0.333424,0.485783,0.121686,1.40647,0.334158,0.516007,0.129927,674.89,318.336,1.42456,1.30146,2.70159,0.917607,1.12057,1.8724,1.42464,2.89475,2.42855,1.63257,1.46733,2.40065,0.876229,1.88703,3.14079,3.10128,2.79552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.698927920671,0.829961632384
JenKirkman,260,261,1,246,260,7381,7800,0.360678,0.432404,-0.885612,0.142168,0.428845,-0.863711,86.7339,-50.6726,662.832,0.211593,0.618281,0.181224,1.48733,0.213936,0.651684,0.19061,756.933,290.048,3.95988,3.10384,2.98664,0.915495,1.07363,0.9833,0.563974,3.31658,2.39128,1.50398,1.3172,1.72421,0.764857,2.0326,2.89204,3.80681,3.82556,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.90234582682,0.870800862453
JenKirkman,268,269,1,261,268,7831,8040,0.190893,0.335841,-0.930532,0.0956283,0.412191,-0.902088,109.866,-50.1821,663.184,0.149361,0.570869,0.127624,1.4521,0.15659,0.600972,0.133638,785.968,289.633,1.2989,0.339715,2.82983,1.21591,1.17329,1.00011,0.816177,3.14746,1.93728,1.33052,0.812032,1.33877,1.27969,2.21823,3.1631,3.09476,1.4395,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.669118184929,0.835955788913
JenKirkman,286,287,1,269,286,8071,8580,0.360513,0.405885,-0.893003,0.220259,0.438304,-0.875201,59.713,-43.1436,723.433,0.314742,0.640675,0.346101,1.44415,0.328722,0.673003,0.357413,721.158,299.026,3.6041,2.52633,1.56905,1.71266,0.612144,2.04549,1.64645,3.14432,1.92277,1.78887,2.42454,4.38053,1.8194,2.69159,1.98842,2.66099,2.24852,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.965545313545,0.852001867195
JenKirkman,296,297,2,287,296,8611,8880,0.25348,0.401207,-0.892122,0.102636,0.459453,-0.856424,34.5471,-56.8533,681.781,0.249943,0.650257,0.336209,1.48588,0.258505,0.673461,0.348702,687.153,277.911,3.38096,2.50469,1.55469,1.35544,0.583517,1.48461,2.21557,2.89714,1.40325,1.53603,1.71853,2.18853,0.818837,2.02208,2.64564,2.60541,3.26814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.877431706562
JennyZigrino,1,7,2,0,1,1,30,0.221961,0.326021,-0.931204,0.0662669,0.329505,-0.937531,88.7093,-74.3079,706.388,0.0565788,0.370375,-0.073391,1.32223,0.0754962,0.397036,-0.0770176,751.444,263.216,0.868346,0.0,0.81915,0.244855,1.4771,1.0523,0.260495,3.70977,2.00524,1.19188,0.919387,2.08309,0.335226,0.207418,1.92375,1.74595,2.38765,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.740775804999,0.726053044949
JennyZigrino,12,13,2,7,12,211,360,0.200159,0.325641,-0.939752,0.0764853,0.317602,-0.937266,122.857,-59.6402,710.065,-0.0274571,0.471071,0.162089,1.39104,-0.0146232,0.49891,0.17249,799.835,278.795,1.5401,0.593056,0.0,0.916891,1.42827,2.203,1.47696,2.33544,2.32302,1.5175,1.34406,4.26666,1.48386,1.85901,3.07431,2.35131,1.3616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.796565223276,0.785193110739
JennyZigrino,20,22,2,13,20,391,600,0.209975,0.30655,-0.934295,0.0926472,0.386095,-0.906936,104.847,-43.834,706.636,0.188099,0.47429,0.197397,1.39864,0.200487,0.479615,0.193523,772.897,300.337,1.55181,0.63804,0.0,1.22796,1.59491,2.34955,0.839948,1.77742,3.1191,1.47814,0.909169,3.25116,1.12937,2.56588,2.93134,1.77791,1.3496,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.806523257285,0.842062732251
JennyZigrino,23,24,2,22,23,661,690,-0.00165424,0.277169,-0.948381,-0.050908,0.316021,-0.921995,77.9489,-103.733,692.936,0.0104705,0.297222,-7.32759e-05,1.28228,0.0231326,0.330525,-0.0062719,739.675,226.954,0.0,0.0,0.0,0.0,0.885374,1.65879,0.0,0.806339,2.10367,0.853414,0.140084,2.33581,0.55079,1.32039,2.46659,0.643845,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.644703206066,0.711385474515
JennyZigrino,36,44,2,24,36,721,1080,0.319764,0.42663,-0.875758,0.191061,0.392381,-0.885017,125.619,-74.299,722.675,0.139905,0.584673,0.192181,1.3614,0.141917,0.618298,0.18856,796.365,263.494,2.14362,0.792343,1.5132,0.885222,1.82547,2.37122,1.43999,4.25089,2.74159,2.59981,2.0285,3.60229,1.34523,2.69417,2.83799,2.96702,3.33169,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.829337799446,0.750817288245
JennyZigrino,46,48,2,44,46,1321,1380,0.175169,0.341352,-0.929184,0.0316896,0.357933,-0.907494,80.1696,-108.211,704.465,0.0285992,0.38759,-0.0210072,1.30462,0.0357978,0.420448,-0.0242559,743.737,221.755,0.840355,0.0253648,0.0,0.411156,1.94883,2.13716,0.822779,2.00635,2.88534,1.67514,0.328355,2.01371,0.491488,1.04541,3.46369,1.71665,2.30813,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.738769041721,0.699338520107
JennyZigrino,50,55,2,48,50,1441,1500,0.385444,0.310926,-0.888159,0.205389,0.363257,-0.931637,-19.7657,-103.531,685.163,-0.0848643,0.0144607,-0.151479,1.37782,-0.0700707,0.0161234,-0.149081,613.451,220.499,0.056026,0.0,0.0,0.0,2.00539,2.36732,0.819456,2.90221,2.73339,1.54192,0.917598,1.56213,0.3471,0.0430104,3.90306,1.82372,2.72689,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.829195032625,0.697128083379
JennyZigrino,64,66,2,55,64,1651,1920,0.228153,0.365097,-0.930227,0.118374,0.371399,-0.884403,120.646,-91.6841,734.36,0.125055,0.470206,0.254311,1.35686,0.134563,0.499016,0.247595,791.608,239.126,2.09074,1.08204,2.65433,1.66919,1.93865,2.27846,1.42419,4.34124,2.66091,0.734236,1.99003,2.91552,0.709859,1.8823,3.32653,2.92692,1.71512,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.838908824464,0.757316884648
JennyZigrino,71,75,2,66,71,1981,2130,0.22744,0.272667,-0.959344,0.130646,0.356146,-0.930996,13.7258,-89.5079,723.856,0.0728776,0.421724,-0.00412021,1.31748,0.0924122,0.446899,-0.000212855,657.133,245.765,1.47225,0.529292,0.230763,1.40444,0.792542,2.20326,0.173968,2.30276,1.44652,0.600897,1.14619,2.32282,0.602424,2.26747,2.88236,3.26475,1.44726,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.68854789816,0.754182658488
JennyZigrino,86,88,2,75,86,2251,2580,0.212103,0.397949,-0.916168,0.0874222,0.347832,-0.906525,78.8204,-95.3848,780.451,0.0516333,0.487755,0.384378,1.25706,0.0697119,0.523442,0.381726,734.828,243.105,1.38423,0.787325,1.12371,0.80248,2.38238,2.6005,1.12847,2.73,3.06244,1.62124,1.62529,3.4261,1.22658,1.9233,3.9147,3.09888,3.25127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77284057298,0.714982605798
JennyZigrino,93,101,2,88,93,2641,2790,0.231366,0.369606,-0.920275,0.0742274,0.355956,-0.920485,-2.80023,-100.987,721.114,-0.0423079,0.516945,0.330574,1.31397,-0.0173051,0.538833,0.332186,636.578,231.553,2.20199,0.63463,0.0,2.09021,1.43596,1.67265,0.341626,2.43842,2.47264,0.670512,1.1266,2.56994,0.706266,1.48365,3.00154,2.39518,2.66997,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.773796773863,0.781685519064
JennyZigrino,106,107,2,101,106,3031,3180,0.229987,0.332114,-0.942113,0.0872209,0.329959,-0.913248,91.7996,-25.5011,754.528,0.237025,0.49775,0.305179,1.28575,0.235738,0.521121,0.304171,750.988,328.81,1.57826,0.233129,0.241035,0.635695,1.40412,2.49049,0.369818,2.75934,2.65817,1.13803,1.07633,2.17692,0.615765,2.20091,2.47694,1.35404,1.49981,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.738820678874,0.755901756373
JennyZigrino,116,118,2,107,116,3211,3480,0.270333,0.345394,-0.923695,0.165463,0.382556,-0.910505,123.576,-83.8069,768.139,0.265268,0.569821,0.400082,1.40486,0.257207,0.599511,0.391797,785.161,252.858,1.4815,0.497453,1.38174,0.675774,3.15852,2.37727,0.804619,5.0,3.23245,1.45057,1.95826,3.64579,1.21496,2.24913,3.2386,2.48098,2.12675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.789353171908,0.921068575397
JennyZigrino,122,124,2,118,122,3541,3660,0.184662,0.324533,-0.938691,0.0880518,0.385106,-0.920542,78.255,-87.2486,734.709,0.144842,0.451722,0.460594,1.29953,0.159218,0.487199,0.45577,736.742,252.262,1.31461,0.222584,0.0,0.0302295,2.37228,2.58875,0.947158,2.35704,3.12276,1.98448,1.41837,2.9866,0.554553,1.61349,3.26503,3.14089,1.45338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.728474625674,0.750542938397
JennyZigrino,133,134,2,124,133,3721,3990,0.293527,0.324255,-0.923224,0.151063,0.350863,-0.903972,98.3441,-89.6127,784.046,0.134805,0.677131,0.247828,1.2942,0.138208,0.713751,0.245432,760.421,247.878,3.2633,2.0719,0.957667,0.998735,1.73307,2.26032,0.465191,3.49677,2.71613,1.17116,1.39278,3.4078,1.494,2.89642,3.09646,2.80591,1.08776,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.817510191371,0.738675845675
JennyZigrino,136,138,2,134,136,4021,4080,0.0309204,0.338846,-0.940814,-0.0434291,0.345456,-0.920144,48.5633,-72.4348,730.892,0.120981,0.626662,0.164444,1.34257,0.114682,0.659537,0.167888,703.831,267.09,2.65043,1.41507,0.0,0.95235,1.20954,1.63988,0.646362,2.94249,2.80304,0.792016,0.271516,1.61104,0.346456,0.883748,3.76844,2.54913,2.24953,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.846951383608,0.691110604633
JennyZigrino,142,143,2,138,142,4141,4260,0.300969,0.328027,-0.915643,0.158866,0.346965,-0.921632,15.594,-82.168,773.567,0.17297,0.576757,0.198464,1.31902,0.170274,0.597649,0.202319,660.156,260.435,1.35574,1.04566,0.0465996,1.28814,2.20138,3.33645,2.54368,3.0684,2.469,1.63739,1.19631,1.19351,0.884125,1.88035,3.99975,1.888,1.14763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.738385387616,0.770716976635
JennyZigrino,149,158,2,143,149,4291,4470,0.317093,0.361722,-0.912565,0.185004,0.364257,-0.920014,26.1336,-93.5401,729.28,0.239998,0.464642,0.0779638,1.28696,0.252852,0.489441,0.0798838,671.088,242.49,1.5225,0.625874,0.0969174,0.942821,1.4177,2.61559,0.70478,3.67341,2.29012,1.17836,0.992709,2.9285,0.810952,1.41416,2.08243,2.58617,2.19531,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.72572159924,0.703901835738
JennyZigrino,162,163,2,158,162,4741,4860,0.216414,0.350457,-0.924918,0.101235,0.385573,-0.915823,60.1197,-105.016,728.194,0.11081,0.401792,0.209613,1.27504,0.124666,0.429425,0.209383,713.63,226.03,0.878959,0.497556,0.0,0.106339,1.82661,2.62106,0.973292,3.32216,2.84897,1.04502,1.51172,2.75704,1.09753,1.07878,3.25853,2.10979,1.84541,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.776590218657,0.714052859257
JennyZigrino,164,168,2,163,164,4891,4920,0.20502,0.309312,-0.928597,0.0398178,0.353812,-0.92516,61.0527,-115.225,708.709,0.0491315,0.327318,-0.0285872,1.2934,0.0694768,0.353946,-0.0344821,716.99,216.714,0.75845,0.765007,0.0,0.0,1.52092,1.68643,0.163038,1.58994,2.70408,0.824724,0.245926,1.28069,0.288885,0.283751,2.23847,1.7024,2.13204,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.815681016349,0.78416825584
JennyZigrino,175,177,2,168,175,5041,5250,0.12216,0.386355,-0.922202,-0.0214217,0.391755,-0.859366,141.308,-87.2111,759.825,0.168521,0.49123,0.360881,1.31386,0.184031,0.521127,0.356393,814.145,252.527,1.94313,1.2912,0.0,1.14509,2.344,2.59733,1.72285,2.90048,2.79209,1.49188,1.77772,2.30468,0.815689,2.04809,2.94701,2.93647,3.01717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.798337124462,0.800670793748
JennyZigrino,183,186,2,177,183,5311,5490,0.325834,0.313975,-0.899849,0.166495,0.404885,-0.913594,17.7166,-102.36,718.553,0.0774096,0.341926,-0.0601041,1.28638,0.0885566,0.373536,-0.0590527,661.283,229.531,1.68114,1.63102,0.0,0.0991532,2.17704,2.42679,0.43748,2.32327,3.19236,1.54761,0.894662,2.36265,0.679361,2.57015,2.56511,2.16534,2.07104,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.84350215842,0.749201097785
JennyZigrino,190,195,2,186,190,5581,5700,0.309665,0.311437,-0.922715,0.105156,0.349119,-0.936267,91.4714,-107.793,770.531,0.137126,0.459319,-0.105834,1.27373,0.154726,0.486606,-0.10466,747.86,228.633,1.94626,1.0224,1.61907,0.745368,2.45329,2.93913,0.622756,4.12277,3.42627,1.46305,1.64781,2.17554,0.822483,1.31343,2.42234,2.28119,2.33997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.718364970238,0.722020575289
JennyZigrino,202,203,2,195,202,5851,6060,0.251095,0.363008,-0.925913,0.154846,0.423041,-0.900359,44.6661,-78.9941,749.748,0.110486,0.716332,0.290343,1.34762,0.122712,0.739485,0.294681,692.904,259.573,2.93868,1.00036,0.223634,1.31137,1.03979,2.13837,0.602775,2.72685,1.20075,0.541158,0.947462,3.11363,0.552614,3.59143,2.08384,2.96387,1.8393,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.795266393935,0.872276268827
JennyZigrino,211,216,2,203,211,6091,6330,0.218102,0.349861,-0.926626,0.0532076,0.357824,-0.910125,127.648,-75.499,740.11,0.105906,0.677952,0.22839,1.41048,0.1183,0.708732,0.220637,798.044,259.4,2.45131,1.42262,1.62255,1.08515,1.71232,2.47468,1.4988,3.36115,1.78295,1.07877,1.68139,2.90485,1.05978,3.22041,2.32347,1.86423,2.3281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.850440589918,0.8529376729
JennyZigrino,223,224,1,216,223,6481,6690,0.211118,0.391624,-0.91269,0.0300907,0.367227,-0.900948,193.139,-105.205,781.521,0.110006,0.523259,0.215513,1.26554,0.125397,0.559379,0.21437,859.3,232.892,1.84926,0.976852,1.79854,0.807147,2.05955,2.92252,1.44053,4.27813,3.49299,0.39589,2.95066,3.50296,0.750472,1.9883,3.23909,2.94474,2.34302,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.748956913058,0.728801513978
JennyZigrino,245,247,2,224,245,6721,7350,0.333697,0.443327,-0.896332,0.180668,0.418777,-0.855125,121.959,39.9294,820.438,0.202165,0.904348,0.402584,1.45432,0.20124,0.916094,0.398346,787.42,404.305,4.11723,4.97974,2.51389,1.93088,1.76629,2.81461,2.45992,3.17501,3.05411,4.8435,1.18896,4.63722,2.39979,4.09414,3.5821,3.47487,3.92415,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.896719462349,0.910088062055
JennyZigrino,249,250,2,247,249,7411,7470,0.135158,0.331659,-0.935782,0.0194319,0.430468,-0.86624,111.254,-104.736,764.445,-0.0382141,0.399272,0.321783,1.26028,-0.0222371,0.433366,0.310743,776.052,239.948,1.62705,0.801328,0.256827,0.988273,1.25883,1.97299,0.144541,1.81656,2.88287,0.744945,0.662984,2.81009,1.22605,3.39642,2.53777,2.17734,1.24478,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.705777473698,0.779867858745
JennyZigrino,270,271,2,250,270,7501,8100,0.359498,0.349836,-0.900496,0.16267,0.394735,-0.900863,134.149,-82.3443,758.05,0.135854,0.600539,0.266483,1.33287,0.155702,0.634851,0.265472,803.371,250.609,2.06033,1.74185,0.59584,1.13429,1.62937,2.20701,0.963934,2.92859,2.8873,0.95087,2.45326,2.83766,0.56558,2.46297,2.92273,3.14561,2.77877,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.879110587951,0.798539138055
JennyZigrino,273,283,2,271,273,8131,8190,0.23077,0.283644,-0.94719,0.098158,0.369114,-0.901206,33.1056,-114.47,710.295,-0.0144844,0.362861,0.188206,1.29807,0.00277302,0.398913,0.188157,682.01,213.093,0.438953,0.41383,0.0,0.175753,0.282037,1.90076,0.0,1.05974,1.06509,0.541182,0.812893,1.34133,0.202956,0.919534,1.74258,2.84288,1.18717,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.76065628519,0.755789862463
JennyZigrino,288,296,2,283,288,8491,8640,0.27595,0.321578,-0.919765,0.126584,0.371213,-0.910455,110.309,-105.752,754.664,0.00734789,0.497742,0.185645,1.33326,0.0297227,0.538459,0.186185,770.664,226.462,1.40836,1.10628,1.29789,0.920472,1.23093,2.09467,1.0429,3.97461,1.71053,0.415278,2.06314,2.66023,0.781586,1.04417,2.40865,2.78926,2.23757,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.757194978597,0.759685520335
JerrySeinfeld1,1,5,1,0,1,1,30,0.344866,0.212278,-0.915486,0.131712,0.19435,-0.973916,-19.7355,23.6679,507.699,0.0873285,0.381705,-0.00600533,1.86526,0.104887,0.41514,-0.00661958,603.573,403.55,0.0,0.0,2.14411,0.100836,1.16472,3.66082,0.948115,1.5897,1.27958,1.05627,1.74856,1.3088,0.457973,0.0,3.20372,0.758706,1.31691,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.479203941366,0.521148775405
JerrySeinfeld1,9,12,1,5,9,151,270,0.451404,0.288454,-0.876876,0.330061,0.376367,-0.882085,63.5802,22.8497,464.127,0.025416,0.69593,0.19421,2.15459,0.00564544,0.740403,0.203305,773.046,407.548,1.84285,0.386111,2.76821,0.809724,1.22856,3.50849,1.29128,2.91793,0.839322,1.29913,1.93141,2.09636,1.26535,2.66336,1.60562,2.52993,1.05125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.721432362014,0.712056338725
JerrySeinfeld1,17,19,1,12,17,361,510,0.372391,0.303622,-0.905128,0.260469,0.33215,-0.940874,26.3433,26.3411,506.55,-0.032655,-0.0539866,-0.0908981,2.15032,-0.0157183,-0.061227,-0.0910046,686.754,408.167,0.0,0.0,1.82116,0.353702,1.81798,3.55817,1.09062,1.81503,1.99353,0.976973,0.0778028,2.59205,1.22621,0.0156079,3.16972,2.4558,3.00782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.668151693636,0.490926268145
JerrySeinfeld1,26.3,26.8,1,19,26.3,571,789,0.100714,0.380814,-0.920366,-0.0300257,0.424767,-0.859138,96.8354,14.9178,550.29,0.066405,0.832314,0.359582,1.83252,0.0821668,0.85335,0.367279,804.422,385.647,3.98799,2.30188,2.73328,0.345709,1.86281,2.49042,1.1398,2.76931,2.47857,1.22373,4.245,3.63531,1.1528,2.54697,3.17471,3.37323,3.4348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92429272969,0.602282573491
JerrySeinfeld1,28,31.2,1,26.8,28,805,840,0.0926157,0.269888,-0.962749,-0.0462101,0.281161,-0.935167,32.9266,-14.9006,541.443,-0.003991,0.671813,0.226788,1.69686,-0.00163378,0.70633,0.236162,696.381,334.914,0.873809,0.0,1.36837,0.202313,1.18764,2.16602,0.831535,2.50048,1.06921,0.0,1.00829,1.77418,0.193381,2.07367,1.77331,1.90549,0.971791,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.529998395968,0.528623379968
JerrySeinfeld1,46,49,0,31.2,46,937,1380,0.216184,0.4237,-0.876841,0.0628561,0.418082,-0.832804,178.856,17.4133,604.474,0.154436,0.884422,0.413306,1.92352,0.139456,0.902729,0.431515,916.509,390.538,3.19515,2.12145,2.7692,1.10749,2.32451,2.98256,2.05186,3.5764,3.78511,2.22866,3.83066,3.98074,1.66846,3.12393,4.24741,3.1896,3.30071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.729882571848,0.581596161527
JerrySeinfeld1,54,56,0,49,54,1471,1620,0.274959,0.308681,-0.927898,0.166001,0.31424,-0.926006,34.841,36.1923,550.745,0.0968308,0.86651,0.390588,1.93964,0.0661086,0.874285,0.40683,698.924,427.946,3.16827,2.66257,2.52611,0.508643,1.4876,3.02656,1.73863,3.51838,1.3893,2.27679,2.42451,2.40436,1.06248,2.31963,2.21736,1.63499,1.87444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.615066162968
JerrySeinfeld1,66,69,0,56,66,1681,1980,0.550218,0.369272,-0.80608,0.387642,0.413528,-0.855709,44.8948,60.5669,522.953,0.480499,0.801823,0.370908,2.08182,0.460343,0.817002,0.385803,723.753,478.788,4.30247,2.3593,1.90424,2.17764,1.80541,2.56859,1.51376,3.72418,2.03059,3.58837,3.68844,4.44495,1.4912,2.62396,3.04508,2.88015,2.6393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975831330324,0.647291934155
JerrySeinfeld1,118,119,1,69,118,2071,3540,0.429798,0.412979,-0.836845,0.291262,0.448498,-0.865147,73.7187,63.6218,655.38,0.754564,0.904345,0.351274,1.87193,0.739137,0.911198,0.367629,766.011,451.972,3.77978,2.90195,2.84819,3.31678,2.29329,3.68331,1.81439,3.89969,1.72312,2.68052,4.10788,3.81759,2.57974,4.12701,2.86579,4.0689,4.22228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.851319711052,0.638565794445
JerrySeinfeld1,126,130,1,119,126,3571,3780,0.344929,0.445573,-0.860563,0.19911,0.426265,-0.902512,33.8782,150.942,795.817,0.374756,0.769698,0.26282,2.11379,0.36753,0.809046,0.272312,693.307,574.092,4.68608,2.67116,2.62197,1.1019,2.12464,4.22494,2.96896,2.04992,1.43867,3.65678,1.45,2.39128,1.01366,1.81455,3.13795,2.62785,3.06704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87611969983,1.0
