frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
125, 4.13747, 0.941968, 1, 99.5714, -87.8328, 711.135, -0.0126777, -0.770216, -0.122454
126, 4.17083, 0.962439, 1, 102.691, -80.6696, 697.618, 0.0842776, -0.799899, -0.056068
127, 4.2042, 0.967997, 1, 105.781, -75.0907, 676.587, 0.100117, -0.827544, -0.0374392
128, 4.23757, 0.967623, 1, 108.893, -73.6413, 665.054, 0.0678846, -0.850793, -0.048515
129, 4.27093, 0.961534, 1, 112.182, -76.5996, 667.084, 0.0446675, -0.858265, -0.0582302
130, 4.3043, 0.946509, 1, 114.391, -79.1705, 666.492, -0.000673136, -0.863386, -0.0723948
131, 4.33767, 0.938974, 1, 120.407, -86.1569, 693.789, -0.00751486, -0.79508, -0.0751433
132, 4.37103, 0.936816, 1, 124.341, -92.2918, 711.516, 0.00833002, -0.769131, -0.0656731
133, 4.4044, 0.93956, 1, 128.616, -96.8407, 724.228, 0.00771631, -0.763239, -0.0722721
134, 4.43777, 0.93648, 1, 132.852, -99.8752, 733.328, 0.00835753, -0.763391, -0.0714858
135, 4.47113, 0.932647, 1, 137.195, -101.491, 740.231, 0.0146602, -0.753183, -0.0648352
136, 4.5045, 0.937124, 1, 141.586, -102.216, 741.27, 0.0220911, -0.750796, -0.0581189
137, 4.53787, 0.93674, 1, 146.387, -103.205, 739.722, 0.030556, -0.748039, -0.0536086
138, 4.57123, 0.939198, 1, 151.535, -104.792, 739.474, 0.0470664, -0.753333, -0.0533072
139, 4.6046, 0.938377, 1, 157.225, -106.057, 739.459, 0.0461407, -0.743245, -0.0434741
140, 4.63797, 0.938968, 1, 162.679, -107.166, 738.261, 0.056599, -0.730252, -0.040266
141, 4.67133, 0.94334, 1, 167.688, -108.291, 738.237, 0.0808612, -0.737427, -0.0247243
142, 4.7047, 0.94636, 1, 173.1, -109.088, 739.266, 0.0951575, -0.763957, -0.0140806
143, 4.73807, 0.948397, 1, 178.565, -109.747, 739.835, 0.101003, -0.765848, -0.0157796
144, 4.77143, 0.949064, 1, 184.274, -109.818, 739.18, 0.0945134, -0.759251, -0.0186728
145, 4.8048, 0.948561, 1, 189.84, -109.723, 739.178, 0.0759926, -0.720487, -0.0312147
146, 4.83817, 0.947392, 1, 194.884, -109.703, 738.785, 0.0693905, -0.709707, -0.0393476
147, 4.87153, 0.948014, 1, 199.78, -109.63, 738.961, 0.0656258, -0.699492, -0.0430003
148, 4.9049, 0.947054, 1, 205.009, -109.494, 740.878, 0.0520548, -0.686916, -0.0502293
149, 4.93827, 0.943422, 1, 207.958, -108.735, 734.832, 0.0554243, -0.701661, -0.0588061
150, 4.97163, 0.94201, 1, 212.182, -108.974, 735.034, 0.045243, -0.695169, -0.0670118
151, 5.005, 0.939528, 1, 216.057, -109.669, 736.007, 0.0422278, -0.695095, -0.0716969
152, 5.03837, 0.940811, 1, 219.533, -110.631, 737.644, 0.0379858, -0.688513, -0.0778031
153, 5.07173, 0.939311, 1, 221.951, -110.996, 737.203, 0.0254571, -0.686027, -0.0838382
154, 5.1051, 0.939939, 1, 222.229, -111.059, 737.806, 0.0230367, -0.684946, -0.0872455
155, 5.13847, 0.935714, 1, 223.748, -111.423, 736.416, 0.0266329, -0.682551, -0.0895134
156, 5.17183, 0.935687, 1, 225.275, -111.804, 736.141, 0.0227187, -0.677601, -0.0923169
157, 5.2052, 0.934058, 1, 226.652, -112.006, 735.911, 0.0186567, -0.668128, -0.0977652
158, 5.23857, 0.932967, 1, 227.417, -112.132, 734.11, 0.0151365, -0.672042, -0.103578
159, 5.27193, 0.932965, 1, 228.546, -112.337, 734.125, 0.00868501, -0.663496, -0.10459
160, 5.3053, 0.934776, 1, 229.775, -113.034, 735.488, 0.00773588, -0.663213, -0.105362
161, 5.33867, 0.937982, 1, 230.226, -113.544, 735.293, 0.00820517, -0.653799, -0.108054
162, 5.37203, 0.938423, 1, 230.604, -114.142, 735.14, 0.0073782, -0.661131, -0.106487
163, 5.4054, 0.943782, 1, 231.084, -115.042, 737.233, 0.00907807, -0.655508, -0.104035
164, 5.43877, 0.944126, 1, 230.035, -115.483, 734.178, 0.0099899, -0.654042, -0.105135
165, 5.47213, 0.942223, 1, 229.021, -116.02, 731.94, 0.00709058, -0.64662, -0.109738
166, 5.5055, 0.943312, 1, 226.863, -116.7, 728.758, 0.00182148, -0.643178, -0.116327
167, 5.53887, 0.948241, 1, 224.13, -117.168, 725.771, -0.00655063, -0.62184, -0.122582
168, 5.57223, 0.955797, 1, 219.77, -117.518, 720.263, -0.00874164, -0.596707, -0.135414
169, 5.6056, 0.958466, 1, 215.2, -118.131, 718.24, -0.0311759, -0.570779, -0.146855
170, 5.63897, 0.961589, 1, 209.244, -117.859, 714.882, -0.0702753, -0.56525, -0.157977
171, 5.67233, 0.992945, 1, 204.218, -118.368, 718.356, -0.0910806, -0.500758, -0.149795
172, 5.7057, 0.993582, 1, 195.587, -117.598, 710.97, -0.0952671, -0.445984, -0.142348
173, 5.73907, 0.990433, 1, 187.22, -117.514, 709.427, -0.130973, -0.389523, -0.150099
174, 5.77243, 0.978872, 1, 178.866, -117.643, 712.706, -0.172031, -0.287363, -0.1571
175, 5.8058, 0.97335, 1, 166.651, -115.959, 702.984, -0.198646, -0.173599, -0.162218
176, 5.83917, 0.966607, 1, 153.846, -114.589, 694.715, -0.1715, -0.0405039, -0.150428
177, 5.87253, 0.958605, 1, 144.532, -113.542, 689.118, -0.172057, 0.0319775, -0.139704
178, 5.9059, 0.964233, 1, 139.751, -114.713, 687.4, -0.201586, 0.042658, -0.120785
179, 5.93927, 0.977324, 1, 139.438, -118.025, 695.338, -0.242, 0.0325531, -0.117616
180, 5.97263, 0.971076, 1, 137.837, -120.415, 699.869, -0.239909, 0.0385446, -0.115913
181, 6.006, 0.969379, 1, 133.912, -122.588, 702.646, -0.241073, 0.0747273, -0.110377
182, 6.03937, 0.977346, 1, 127.974, -123.806, 703.345, -0.239409, 0.150407, -0.0914995
183, 6.07273, 0.974413, 1, 122.503, -124.242, 700.962, -0.256234, 0.196996, -0.0541212
184, 6.1061, 0.972495, 1, 118.099, -124.403, 693.234, -0.333162, 0.202071, -0.0205929
185, 6.13947, 0.98049, 1, 113.774, -123.287, 682.973, -0.357159, 0.199537, -0.00903613
186, 6.17283, 0.985052, 1, 108.168, -123.388, 677.649, -0.355337, 0.208362, -0.000324624
187, 6.2062, 0.981606, 1, 101.365, -124.953, 679.462, -0.354526, 0.229333, 0.00976353
188, 6.23957, 0.97999, 1, 93.571, -125.546, 681.284, -0.348024, 0.271468, 0.0265751
189, 6.27293, 0.980992, 1, 86.3512, -122.947, 676.941, -0.323748, 0.311043, 0.0390568
190, 6.3063, 0.96707, 1, 82.0167, -121.588, 676.073, -0.29976, 0.31334, 0.0427584
191, 6.33967, 0.979543, 1, 78.6058, -121.973, 678.187, -0.300434, 0.308233, 0.0362438
192, 6.37303, 0.969953, 1, 74.5281, -122.942, 678.543, -0.313997, 0.304973, 0.0304994
193, 6.4064, 0.978585, 1, 70.528, -124.211, 679.966, -0.313267, 0.306261, 0.0232781
194, 6.43977, 0.983379, 1, 66.4986, -125.211, 681.817, -0.307688, 0.309712, 0.0151197
195, 6.47313, 0.982337, 1, 62.0372, -126.609, 686.431, -0.294174, 0.31049, 0.018846
