video,laughter_start,laughter_end,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame,gaze_0_y,gaze_1_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,p_scale,p_rx,p_ry,p_rz,p_tx,p_ty,AU01_r,AU02_r,AU04_r,AU06_r,AU07_r,AU12_r,AU14_r,AU23_r,AU26_r,AU01_c,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU23_c,AU25_c,AU26_c,eyebrow_raise,frown
NateBargatze1,173,175,0,154,173,4621,5190,0.047515832,0.059291272,49.19327987,8.695827205,11.72005205,0.060270344,0.266449295,0.07050051,0.032801259,0.056904461,0.286648516,0.070277224,80.60913695,14.00544566,1.983953394,0.956315348,0.036730872,0.001591287,0.057459498,0.031389315,0.509529642,0.214612597,0.536910448,0.807017544,0.219298246,0.710526316,0,0.012280702,0.173684211,0.010526316,0.212280702,0.187719298,0.273684211,0.101754386,0.264912281,0.261403509,0.119632158,0.097913666
NateBargatze1,183,191,0,175,183,5251,5490,0.041840876,0.034836696,14.59720053,3.543158274,5.997390283,0.047448239,0.093133669,0.029611283,0.021487441,0.045390634,0.100525071,0.029828543,24.11317224,5.808512635,1.337506623,0.47850479,0.049620376,0.003438402,0,0.010130595,0.825363513,0.5555417,0.548315677,0.708333333,0.216666667,0.7875,0,0,0.079166667,0,0.170833333,0.479166667,0.645833333,0.033333333,0.175,0.154166667,0.080336561,0.01642542
NateBargatze1,195,196,0,191,195,5731,5850,0.066777452,0.02642673,80.88139074,5.89420596,30.16113665,0.06029055,0.13778942,0.069257181,0.09162409,0.063137032,0.132888024,0.071520608,131.555627,9.6193303,0.820763422,0.233257227,0.064725381,0.391479861,0.080118563,0.255580543,1.2181309,1.6846132,1.563855367,0.4,0.95,0.808333333,0.3,0.058333333,1,0.216666667,0.575,0.258333333,0.1,0.5,0.433333333,0.55,0.069192459,0.039046607
NateBargatze1,198,205,0,196,198,5881,5940,0.031157805,0.044414544,17.34627483,4.319713425,8.467633314,0.069338244,0.221929962,0.048092898,0.02111134,0.062148747,0.243136707,0.04698873,28.83478901,6.739880671,0.390725508,0.079180212,0.14665405,0,0.107836733,0,0.466146751,0.235635607,1.928254083,0.133333333,0.383333333,0.783333333,0,0,0.066666667,0,0.15,0.233333333,1,0,0.1,0.933333333,0.106472543,0.061080476
NateBargatze1,210,212,0,205,210,6151,6300,0.035797628,0.053676563,19.83540073,4.313239008,9.037985532,0.104144901,0.200213365,0.091063136,0.023997298,0.104011097,0.21762993,0.091653709,32.04471485,6.88485659,0.226770049,0.072051176,0.093595242,0.003173732,0.162720953,0.002436955,0.277761768,0.190089042,0.283344136,0.133333333,0.333333333,0.76,0,0.026666667,0.053333333,0,0.133333333,0.033333333,0.133333333,0,0.306666667,0.046666667,0.087689557,0.103964603
NateBargatze1,216,224,0,212,216,6361,6480,0.039837996,0.044553452,33.81754975,3.762411462,7.926810704,0.067191954,0.245922721,0.069038235,0.025730976,0.06488737,0.265144695,0.068274159,54.49702517,6.050372452,0.887376134,0.257280408,0.243057488,0.152281269,0.346630355,0,0.040252085,0.007384348,0.246925049,0.408333333,0.383333333,0.608333333,0.225,0.1,0,0,0,0.133333333,0.525,0,0.133333333,0.333333333,0.069896562,0.079079852
NateBargatze1,226,227,0,224,226,6721,6780,0.056456998,0.046129955,69.00812097,5.727125593,14.7872259,0.136826233,0.392193904,0.062324094,0.042161451,0.127300862,0.425117805,0.06363525,111.4328295,9.116102687,0.55677198,0.117428823,0.112979597,0.204726477,0.179747952,0.108252769,0.918661351,0.273629268,0.556289879,0.533333333,0.566666667,0.916666667,0.283333333,0.216666667,0.416666667,0.166666667,0.55,0.083333333,0.6,0.15,0.083333333,0.3,0.06298177,0.183545728
NateBargatze1,237,239,0,227,237,6811,7110,0.049455363,0.062195144,81.91274604,8.861323575,16.44764928,0.116365037,0.297588364,0.103276125,0.044404218,0.110571609,0.323346999,0.104491021,135.4679329,14.43754239,0.945154378,0.399667362,0.249099782,0.028529268,0.184103432,0.078987254,0.725093871,0.498056639,0.860048694,0.413333333,0.59,0.656666667,0.026666667,0.163333333,0.21,0.103333333,0.226666667,0.133333333,0.16,0.156666667,0.273333333,0.52,0.107941092,0.064749222
NateBargatze1,241,242,0,239,241,7171,7230,0.034717088,0.026998158,4.258500133,1.268907747,7.390790061,0.046762473,0.095594444,0.017171563,0.014504102,0.041468622,0.099439961,0.017322895,7.287398024,1.978686637,0.363105965,0.00382688,0.00906409,0,0.000300195,0,0.95789961,0.488215957,0.203025223,0,0.483333333,0.7,0,0,0.066666667,0,0.333333333,0.4,0.4,0,0.15,0,0.030508007,0.012382782
NateBargatze1,247,248,0,242,247,7261,7410,0.036902449,0.050325213,12.66990368,2.01805642,7.17321565,0.042563874,0.192063169,0.041758868,0.019538139,0.037624971,0.20495353,0.041150421,20.349635,3.252386374,1.210909956,0.382171983,0.022006109,0.00023578,0.187913443,0,0.570479844,0.294904491,0.586915402,0.48,0.253333333,0.786666667,0,0.04,0.08,0,0.353333333,0.473333333,0.566666667,0.206666667,0,0.32,0.080211553,0.04269158
NateBargatze1,252,253,0,248,252,7441,7560,0.065112395,0.064646453,14.19236014,13.35257949,10.52038623,0.111538783,0.240988125,0.070713372,0.028063989,0.10741915,0.259489394,0.072296028,21.4186942,20.82617813,0.126645738,0.017370493,0.283068169,0,0.19179572,0,0.624812228,0.107861466,0.295159607,0,0.491666667,0.441666667,0,0,0.325,0,0.433333333,0.325,0.466666667,0.158333333,0.1,0.158333333,0.055329268,0.063649667
NateBargatze1,258,262,0,253,258,7591,7740,0.045028808,0.048794107,17.98009437,6.229350421,13.61787869,0.051033165,0.156990146,0.080408141,0.036592733,0.04763269,0.170901676,0.081114478,27.79834742,9.856490237,0.129550707,0.026910789,0.029478007,0,0.034187475,0,0.952817838,0.159415451,1.428178619,0.2,0.093333333,0.766666667,0,0,0,0,0.533333333,0.033333333,0.6,0.06,0.066666667,0.68,0.065782242,0.058649333
NateBargatze1,274,279,0,262,274,7861,8220,0.047997775,0.055124639,43.56595754,2.670816888,6.596203587,0.036517827,0.23517485,0.040055223,0.020132663,0.030888718,0.258833931,0.039371407,72.06395832,4.508781862,0.441577457,0.096035939,0.073962922,0,0.158148534,0.013470029,1.093699423,0.296604172,1.447646535,0.255555556,0.711111111,0.6,0,0.013888889,0.027777778,0.011111111,0.425,0.147222222,0.719444444,0.022222222,0.216666667,0.686111111,0.069899608,0.047755732
NateBargatze2,9,10,0,0,9,1,270,0.05711524,0.074959548,40.19186038,7.19306127,6.941818395,0.059205962,0.327212384,0.061195909,0.022550892,0.06366207,0.345302078,0.063010504,68.37041196,12.29455097,0.12583893,0.053749257,0.118447159,0.076561638,0.158508002,0.00707451,0.049265701,0.045272636,0.346399704,0.111111111,0.355555556,0.685185185,0,0.148148148,0.251851852,0,0.177777778,0.274074074,0,0.02962963,0.296296296,0.466666667,0.065664605,0.214598789
NateBargatze2,15,16,0,10,15,301,450,0.04437248,0.057027002,34.23131917,3.300037305,7.86840961,0.043720207,0.288338054,0.032314702,0.025285896,0.042464389,0.309643742,0.032521949,57.68013586,5.466207555,0.143842672,0.029666667,0.041533134,0.00943257,0.226884407,0.016397101,0.114213709,0.064260082,0.43365854,0.513333333,0.313333333,0.753333333,0,0.173333333,0.04,0,0.266666667,0.4,0,0,0.246666667,0.486666667,0.079821081,0.142532455
NateBargatze2,26,28,0,16,26,481,780,0.05599754,0.070766932,42.49482397,6.717221698,7.747197477,0.07403561,0.428318502,0.058080977,0.031292107,0.078459203,0.454819999,0.059492212,72.81272654,11.4533242,0.529445511,0.038493057,0.349867213,0.079371438,0.532698965,0.129433508,0.315918048,0.185958231,0.444252016,0.306666667,0.95,0.273333333,0.03,0.25,0.566666667,0,0.41,0.16,0.37,0.056666667,0.436666667,0.243333333,0.080601478,0.210614734
NateBargatze2,42,45,0,28,42,841,1260,0.044239032,0.0570176,60.21311394,9.531956106,11.6445725,0.074139899,0.360188567,0.047123549,0.043525384,0.072095976,0.38642763,0.04735642,104.9138306,16.38003366,0.671541821,0.123736807,0.038098495,0.008135419,0.185896288,0.113048238,0.220924695,0.12672743,0.45860564,0.414285714,0.478571429,0.673809524,0.023809524,0.064285714,0.376190476,0.045238095,0.278571429,0.128571429,0.166666667,0.097619048,0.378571429,0.345238095,0.095344111,0.163545353
NateBargatze2,52,53,0,45,52,1351,1560,0.040463963,0.048053354,46.46123585,6.033788929,9.096395679,0.079270217,0.467938721,0.063085187,0.033711296,0.082183279,0.498729151,0.065201397,81.43302219,10.29952811,1.957109911,0.538600206,0.104939776,0.078321039,0.107102154,0.031404955,0.028292523,0.138418575,0.415294945,0.971428571,0.828571429,0.619047619,0,0.028571429,0.59047619,0,0,0.057142857,0.257142857,0,0.219047619,0.180952381,0.09788888,0.219396703
NateBargatze2,58,60,0,53,58,1591,1740,0.036624341,0.059856406,47.77619966,4.522575598,8.939241515,0.046221864,0.416423837,0.045435537,0.034545622,0.053218681,0.441131487,0.047031718,84.12659263,7.651797042,1.471666116,0.497877646,0.363805023,0.177585515,0.142019495,0.062658652,0.069115671,0.004429658,0.269748708,0.946666667,0.92,0.593333333,0,0.273333333,0.806666667,0,0.106666667,0.113333333,0.126666667,0.013333333,0.16,0.246666667,0.114794936,0.217739659
NateBargatze2,64,65,0,60,64,1801,1920,0.038337813,0.041134208,5.672241107,3.653533994,7.277479461,0.031339572,0.059354595,0.022163014,0.029555197,0.029682902,0.061905553,0.022281239,10.35304843,6.430433901,0.382213893,0.004065851,0.227514513,0.205612853,0.289093803,0.505380467,0.715440725,0.174538126,0.256616681,0.041666667,1,0.066666667,0.183333333,0.083333333,1,0.4,0.883333333,0.05,0.608333333,0.125,0.6,0.033333333,0.069168282,0.015689873
NateBargatze2,74,75,0,65,74,1951,2220,0.053320902,0.065685606,65.8549462,9.114588689,17.03507726,0.059622996,0.534945845,0.091679099,0.056025643,0.061119872,0.558778315,0.094336774,112.8280468,15.72494918,0.159713848,0.023246448,0.498776698,0.223900737,0.179514076,0.088044485,0.248070157,0.719804403,1.015404346,0.155555556,0.814814815,0.551851852,0.085185185,0.351851852,0.759259259,0,0.433333333,0.392592593,0.448148148,0.055555556,0.403703704,0.385185185,0.104450206,0.232713808
NateBargatze2,81,82,0,75,81,2251,2430,0.020919554,0.033011857,41.72179191,6.010366661,7.96037988,0.057152702,0.405387966,0.056301665,0.031102431,0.0557764,0.432364036,0.056377975,71.58782667,10.35302656,0.308116596,0.025115154,0.063127595,0.005655143,0.23846466,0.035233685,0.055732251,0.191477721,0.390061347,0.077777778,0.683333333,0.588888889,0.022222222,0.094444444,0.55,0,0.144444444,0.177777778,0.405555556,0,0.311111111,0.155555556,0.066975153,0.153955469
NateBargatze2,86,87,0,82,86,2461,2580,0.04984849,0.044975415,19.75261758,3.452605337,4.698411903,0.049744738,0.209131802,0.029955241,0.021214896,0.042193692,0.226958791,0.030404961,34.52367691,5.860665326,0,0,0.557885883,0,0.347869232,0.003841035,0.042313032,0.358406913,0.717512283,0,0.841666667,0.425,0,0.108333333,0.808333333,0,0.025,0.008333333,0.483333333,0,0.533333333,0.25,0.036537505,0.023801995
NateBargatze2,118,119,0,87,118,2611,3540,0.056036262,0.066609972,75.17949931,16.21598006,13.73513646,0.126074027,0.410568855,0.120713937,0.051774321,0.126181925,0.430461982,0.123330007,131.1975493,27.84882944,0.787057524,0.341519161,0.217077781,0.077343594,0.256710904,0.236746006,0.393966091,0.369498529,0.259577594,0.366666667,0.566666667,0.43655914,0.043010753,0.119354839,0.364516129,0.07311828,0.464516129,0.223655914,0.277419355,0.084946237,0.188172043,0.18172043,0.14972509,0.18763871
NateBargatze2,125,126,0,119,125,3571,3750,0.039044583,0.032599238,14.89821558,9.484032534,6.753353529,0.04187767,0.047062723,0.039649531,0.025404339,0.042005253,0.047323844,0.040573601,26.84321202,17.20623719,0.694609672,0.2725412,0.254959555,0.044550842,0.197156408,0.075183476,0.117776644,0.814262439,0.492936576,0.216666667,0.972222222,0.416666667,0.061111111,0.177777778,0.983333333,0,0.094444444,0,1,0,0.455555556,0.005555556,0.147633421,0.021436505
NateBargatze2,142,144,0,126,142,3781,4260,0.035721489,0.039450996,58.05625593,25.72486563,15.22202433,0.157931265,0.362024119,0.085747,0.059345856,0.154739131,0.386742425,0.086824777,103.6851225,44.29200493,0.424627204,0.15583546,0.261232174,0.121333161,0.450282588,0.206546044,0.391168896,0.701687643,0.383849444,0.164583333,0.783333333,0.377083333,0.152083333,0.125,0.55,0.075,0.372916667,0.08125,0.566666667,0.195833333,0.377083333,0.175,0.06337052,0.14234043
NateBargatze2,150,152,0,144,150,4321,4500,0.053330192,0.052748849,73.26174387,19.32728486,17.25789503,0.176957913,0.191378161,0.207607444,0.057879571,0.17461069,0.18671348,0.211299233,128.8199198,33.5261169,1.174283186,0.445414083,0.352243156,0.040227181,0.358511365,0.229525099,0.266235296,1.139612973,0.329314932,0.183333333,0.872222222,0.372222222,0,0.011111111,0.433333333,0.166666667,0.366666667,0,0.638888889,0.061111111,0.455555556,0.1,0.162773043,0.073614849
NateBargatze2,154,155,0,152,154,4561,4620,0.019473728,0.038986293,3.386788295,4.554731812,5.790097644,0.055163005,0.017900424,0.034549737,0.022323443,0.054419217,0.019506391,0.035931102,5.33845749,8.165424454,2.5175635,0.657305147,0.069143476,0,0.421442375,0.105334766,0.097457546,0.5801455,0.130830523,1,1,0.866666667,0,0,1,0,0,0,1,0,0.166666667,0,0.073127254,0.019114896
NateBargatze2,163,164,0,155,163,4651,4890,0.066506053,0.060212579,33.43364161,19.68569762,11.69310852,0.157790258,0.318537993,0.08980133,0.05051223,0.157776031,0.334547474,0.090357578,57.93283221,34.61556479,0.4005349,0.144267442,1.112546655,0.204094974,0.953222662,0.093860753,0.614018198,0.592889105,0.39791831,0.133333333,0.95,0.2,0.358333333,0.341666667,0.295833333,0,0.641666667,0.058333333,0.695833333,0.2625,0.516666667,0.204166667,0.139934838,0.085966415
NateBargatze2,166,167,0,164,166,4921,4980,0.04108591,0.058712165,50.21477941,6.826816855,9.630377766,0.077207216,0.500173144,0.034801127,0.045251358,0.067610364,0.526123367,0.034166793,89.32935802,12.17650229,0.054908079,0.02641378,0.21645949,0.001019095,0.191496693,0.051920772,0.11753379,0.78318427,0.393311169,0.2,0.7,0.7,0,0,0.366666667,0,0.266666667,0.133333333,0.3,0.3,0.15,0.2,0.143747934,0.119217266
NateBargatze2,171,174,0,167,171,5011,5130,0.059229131,0.053806917,35.18001263,2.887702036,9.067126862,0.034931498,0.322383393,0.066830591,0.04188449,0.029904011,0.339890251,0.067957957,61.57404019,5.128162402,1.841859441,1.012782006,0.159104425,0.02124027,0.165853563,0.084413425,0.061393731,0.537320809,0.748041094,0.6,0.741666667,0.55,0,0.033333333,0.55,0,0.116666667,0.05,0.525,0,0.308333333,0.291666667,0.210856219,0.092289054
NateBargatze2,178,179,0,174,178,5221,5340,0.070855084,0.052416174,46.04487867,4.765375697,9.897198641,0.055238241,0.634210589,0.117037014,0.039945175,0.045356576,0.658559141,0.122310238,81.17039196,8.440981912,1.851135649,1.047896177,0.437196163,0.358214163,0.100495231,0.2370184,0.012153708,1.1455122,1.117113638,0.683333333,1,0.383333333,0.041666667,0.041666667,0.625,0,0.033333333,0.175,0.558333333,0.083333333,0.408333333,0.233333333,0.096876868,0.249649603
NateBargatze2,185,188,0,179,185,5371,5550,0.060383343,0.057907036,37.60833399,15.06835269,9.13769703,0.114548375,0.29115024,0.069299052,0.032515472,0.114025209,0.315901113,0.070068896,65.73277541,26.31243822,0.068770336,0,0.259943767,0.041009485,0.458679439,0.04196416,0.225545125,0.108972647,0.396951726,0.266666667,0.461111111,0.416666667,0.138888889,0.216666667,0.15,0,0.433333333,0.294444444,0.211111111,0.111111111,0.494444444,0.488888889,0.053181737,0.164926646
NateBargatze2,190,191,0,188,190,5641,5700,0.02769577,0.03315623,5.684455467,7.550703342,3.728558093,0.043750356,0.06196988,0.016952157,0.016368179,0.040459007,0.069239795,0.017493518,9.946604778,13.52488922,0,0,0.400446675,0.153962793,1.043292333,0.0748183,0.468750142,0.505050428,0.22073267,0,0.916666667,0.05,0.3,0.683333333,0.866666667,0,0.483333333,0.266666667,0.816666667,0.05,0.95,0.016666667,0.059194832,0.015418669
NateBargatze2,195,198,0,191,195,5731,5850,0.034404925,0.06069784,28.8161278,10.79781121,17.84723459,0.081975468,0.065924673,0.045348912,0.056259437,0.078992845,0.066681214,0.046473272,50.96910387,19.26492652,0.109201316,0.050596457,0.456929501,0.185389363,1.03025925,0.387596911,0.566073514,0.52793735,0.437625748,0,0.958333333,0,0.416666667,0.525,0.95,0.358333333,0.7,0.341666667,0.8,0.166666667,0.65,0.233333333,0.114068353,0.018489107
NateBargatze2,203,205,0,198,203,5941,6090,0.068830497,0.064630243,73.83117213,11.27774333,8.926288495,0.094941974,0.366056993,0.075961978,0.043741309,0.093770593,0.381796934,0.077427695,131.3945802,19.9227092,0.147362684,0.010923002,0.415180747,0.288258851,0.398563231,0.340835498,0.312884143,1.248785699,0.4574149,0,0.766666667,0.213333333,0.393333333,0.14,0.78,0.193333333,0.573333333,0.08,0.553333333,0.113333333,0.433333333,0.2,0.106835665,0.089352016
NateBargatze2,213,214,0,205,213,6151,6390,0.054864432,0.051931666,71.02575963,14.29804868,17.83220411,0.104307563,0.18449012,0.066827591,0.067110535,0.103155721,0.186789201,0.068690418,127.3348098,25.10078232,0.331954487,0.016187682,0.435070001,0.050374232,0.353237818,0.164925182,0.484364085,0.579995148,0.364603569,0.079166667,0.816666667,0.170833333,0.020833333,0.108333333,0.779166667,0,0.516666667,0.091666667,0.5375,0.058333333,0.6375,0.1125,0.09377516,0.038922762
NateBargatze2,218,219,1,214,218,6421,6540,0.049965285,0.059761522,36.44681396,7.892224654,10.68049636,0.068660631,0.337396469,0.030841126,0.03755728,0.064487389,0.361381045,0.031179185,64.62227854,13.85552267,0.040432353,0,0.324897167,0.004589587,0.260885453,0.051007179,0.228389569,0.489570583,0.261442382,0.15,0.7,0.666666667,0,0.125,0.433333333,0,0.383333333,0.158333333,0.266666667,0.1,0.408333333,0.108333333,0.077883607,0.111385896
NateBargatze2,234,235,1,219,234,6571,7020,0.056067913,0.065035493,43.03461349,12.06833732,11.85509949,0.110363275,0.347904051,0.111077022,0.044566264,0.108520809,0.369520281,0.113603359,76.57597307,21.45301925,0.505966748,0.128281414,0.375796579,0.043293686,0.523256042,0.07195683,0.230922318,0.340959907,0.343105023,0.264444444,0.755555556,0.52,0.04,0.115555556,0.375555556,0.011111111,0.275555556,0.12,0.317777778,0.046666667,0.468888889,0.271111111,0.158181461,0.189341448
NateBargatze2,237,238,1,235,237,7051,7110,0.035383991,0.025229513,17.04172456,5.45055896,5.917897527,0.029096326,0.049095227,0.013238176,0.022335996,0.027357309,0.053181934,0.013204703,30.19953165,9.870481623,0.001202092,0,0.494121002,0.035594148,1.205702333,0.091710321,0.238316627,0.220522304,0.327849198,0,1,0,0.116666667,0.616666667,0.616666667,0.083333333,0.416666667,0,0.1,0,0.75,0.066666667,0.070248066,0.020166832
NateBargatze2,242,243,1,238,242,7141,7260,0.050424966,0.068780578,46.65642366,12.84555649,10.48921567,0.123312436,0.451762866,0.104351961,0.043003789,0.124522536,0.483066025,0.106389428,84.01243437,23.03586964,1.371290488,0.72106809,0.214422402,0.023955819,0.170858945,0.103356702,0.206573188,0.239224383,0.568027458,0.716666667,0.766666667,0.3,0,0,0.416666667,0,0.341666667,0.05,0.266666667,0.033333333,0.408333333,0.266666667,0.165248239,0.22057569
NateBargatze2,245,250,1,243,245,7291,7350,0.081582869,0.088753299,17.07385864,28.96832732,12.21356379,0.105155632,0.116053925,0.048965294,0.040930221,0.101092997,0.119855226,0.05003063,30.44155937,49.30158693,0,0,1.245311733,1.506025069,1.294750767,0.394198776,0.900504482,0.259296561,0.308177882,0,0.933333333,0.033333333,0.933333333,0.95,0.9,0.15,1,0,0.15,0.15,1,0.116666667,0.131759977,0.044356444
NateBargatze2,252,253,1,250,252,7501,7560,0.051973792,0.056458648,39.02796811,15.2509718,12.18202975,0.120243262,0.380445178,0.048698756,0.041117836,0.11918408,0.408588403,0.049302624,69.28248757,26.86360959,0.036938482,0,0.898103107,0.231162241,1.14336775,0.092814802,0.278709413,0.30132006,0.519215307,0.4,1,0.033333333,0.533333333,0.766666667,0.283333333,0,0.633333333,0.183333333,0,0.4,0.6,0.583333333,0.10116974,0.180560239
NateBargatze2,255,257,1,253,255,7591,7650,0.046998776,0.05033098,12.54203502,4.888293889,8.554540866,0.041592875,0.126555153,0.067859015,0.033740259,0.038013021,0.135209859,0.068406097,23.08082351,8.612153632,0,0,0.299185363,0.014669176,1.136291517,0.015654863,0.049635548,0.11476736,0.601873203,0.1,1,0.116666667,0.216666667,0.866666667,0,0,0.283333333,0.233333333,0.033333333,0.2,0.15,0.9,0.058951629,0.095876405
NateBargatze2,263,264,1,257,263,7711,7890,0.045637605,0.060838898,19.38922835,16.44466632,17.70511597,0.160744536,0.158840028,0.057124638,0.05490088,0.151098614,0.163377184,0.058405935,34.15553714,29.51018599,0.038141924,0.036913307,0.378328807,0.046867189,0.793034284,0.154113826,0.460929105,0.26428797,0.985117338,0,0.888888889,0.1,0.1,0.316666667,0.488888889,0.038888889,0.627777778,0.055555556,0.516666667,0.088888889,0.772222222,0.561111111,0.103380881,0.053125239
NateBargatze2,266,267,1,264,266,7921,7980,0.05425555,0.055811443,13.19231524,13.24170356,5.532968285,0.082511798,0.035600906,0.030510785,0.019441503,0.079986383,0.0364298,0.030972082,24.39512585,24.29656422,0,0,0.007324181,0.070051217,1.021959177,0.272068513,0.620727713,0.08338684,0.60140057,0.066666667,0.416666667,0.183333333,0.25,0.383333333,0.116666667,0.166666667,0.833333333,0.166666667,0,0.15,0.666666667,0.716666667,0.083446877,0.026151522
NateBargatze2,270,271,1,267,270,8011,8100,0.083845501,0.061480326,31.98273089,15.12393514,8.200104288,0.123137701,0.144893203,0.4819804,0.033520695,0.12870591,0.142886215,0.4848817,56.00750141,26.83923183,0.376929425,0.032702024,0.179802221,0.211560037,0.601319439,0.498982982,1.176532444,0.419001464,0.58087996,0.233333333,0.522222222,0.177777778,0.1,0.255555556,0.477777778,0.211111111,0.966666667,0.444444444,0.211111111,0.311111111,0.644444444,0.366666667,0.097323649,0.025908091
NateBargatze2,273,281,1,271,273,8131,8190,0.087905703,0.075052097,8.95028275,13.52020656,12.58384398,0.14021687,0.126638596,0.076384294,0.046289084,0.130493978,0.140210675,0.078379442,15.93859314,22.81849751,0.197169202,0.014844033,0.265598998,0.44363717,0.632929039,0.637764507,1.078493007,0,0.594774639,0.333333333,0.283333333,0.55,0.416666667,0.266666667,0.383333333,0.433333333,0.75,0.516666667,0.133333333,0.55,0.616666667,0.233333333,0.074395626,0.048653739
RobGleeson,12,13,2,0,12,1,360,0.051665854,0.052262988,42.3540391,13.68224681,11.36354438,0.126553494,0.188000496,0.096072814,0.037941307,0.12456763,0.203458597,0.096322243,67.52154402,21.29754651,0.324300469,0.093745113,0.147976586,0.177604702,1.029609573,0.769194739,0.367467841,0.263453396,0.644785019,0.127777778,0.011111111,0.261111111,0.141666667,0.238888889,0.061111111,0.308333333,0.461111111,0.191666667,0.386111111,0.088888889,0.363888889,0.313888889,0.064564753,0.092815043
RobGleeson,28,29,2,13,28,391,840,0.059214334,0.049058882,45.29647325,15.92251004,16.67941835,0.139581145,0.174380959,0.100448662,0.053974268,0.1395722,0.190998837,0.101473193,76.12369607,26.50158137,0.268128625,0.016057458,0.212570116,0.318187942,1.559627813,0.854316349,0.472145361,0.51290642,0.925814599,0.215555556,0.133333333,0.104444444,0.297777778,0.484444444,0.162222222,0.38,0.493333333,0.46,0.751111111,0.071111111,0.464444444,0.297777778,0.110295995,0.041107101
RobGleeson,36,37,2,29,36,871,1080,0.042425884,0.039323051,76.27818348,10.46288203,15.2000536,0.099493815,0.168205009,0.049966969,0.053748881,0.098907312,0.176254079,0.050175377,127.4481079,16.65908564,1.420355665,0.378077506,0.220069368,0.058667707,0.886406299,0.247367551,0.190054835,0.142866586,0.652365238,0.542857143,0.019047619,0.347619048,0.061904762,0.09047619,0.10952381,0.047619048,0.071428571,0.285714286,0.195238095,0.023809524,0.495238095,0.204761905,0.083888603,0.056766452
RobGleeson,40,42,2,37,40,1111,1200,0.06038216,0.050880663,11.64370054,5.639201755,8.068280415,0.059408927,0.123083131,0.050531443,0.025846694,0.058284263,0.136615242,0.050840267,18.28361286,9.208215864,0.535925133,0.017780728,0.207943569,0.096248101,1.261361089,0.627409267,0.239262153,0.243687371,0.771312899,0.2,0,0.044444444,0.044444444,0.188888889,0.155555556,0.344444444,0.455555556,0.355555556,0.455555556,0.155555556,0.355555556,0.177777778,0.052643928,0.040926802
RobGleeson,46,47,2,42,46,1261,1380,0.041487815,0.049999852,29.13665272,14.6702871,10.99665005,0.132467357,0.185427335,0.042093082,0.033670068,0.133095672,0.196839896,0.041843148,46.59453045,24.22833458,0.423723941,0.07318416,0.263593881,0.575192731,1.896090758,1.202902715,0.805051037,0.458368379,0.903893513,0.158333333,0.075,0.125,0.55,0.758333333,0.225,0.6,0.758333333,0.341666667,0.675,0.05,0.483333333,0.475,0.112803986,0.074232094
RobGleeson,53,54,2,47,53,1411,1590,0.039885592,0.053009757,41.10309182,17.98955692,13.61366829,0.183778613,0.113370224,0.098406475,0.051075888,0.175633924,0.121097363,0.097688034,71.02379419,30.37467031,2.330905118,0.512193541,0.408468424,0.326690428,1.41489557,0.866246355,0.308789027,0.155453967,1.191186824,0.8,0,0.872222222,0.261111111,0.283333333,0.077777778,0.322222222,0.272222222,0.594444444,0.427777778,0.072222222,0.638888889,0.638888889,0.142976524,0.04905115
RobGleeson,67,70,1,54,67,1621,2010,0.078005576,0.080935487,47.89102967,21.90067054,17.38989653,0.155031677,0.327977995,0.18723372,0.058324515,0.150257705,0.345457105,0.188070759,77.58154763,35.38921232,1.176690773,0.173108202,0.861635633,0.270670105,0.756733502,0.513807389,0.406757971,0.572405547,0.707714156,0.397435897,0.446153846,0.551282051,0.197435897,0.407692308,0.297435897,0.217948718,0.230769231,0.564102564,0.356410256,0.01025641,0.438461538,0.179487179,0.153598017,0.111821124
RobGleeson,85,87,1,70,85,2101,2550,0.049612131,0.046884621,44.59343951,17.10178983,11.07439257,0.141184566,0.077529564,0.080853554,0.033651197,0.134636119,0.08718137,0.080439313,72.51097598,27.17882396,0.80808696,0.186581885,0.188482011,0.118444691,1.124550138,0.566664447,0.272079891,0.496406159,0.392243519,0.451111111,0.133333333,0.44,0.146666667,0.322222222,0.015555556,0.186666667,0.288888889,0.211111111,0.442222222,0.062222222,0.144444444,0.135555556,0.126507157,0.036266428
RobGleeson,90,91,1,87,90,2611,2700,0.050278404,0.055443509,18.6561657,21.22377795,17.77283564,0.159165388,0.150375321,0.04999915,0.056139331,0.155892025,0.163251448,0.050014366,30.49835606,34.50162137,0,0,0.528448224,1.449202367,2.444326889,1.8873152,0.854663544,0.489408755,0.717242484,0,0.233333333,0.2,0.922222222,1,0.744444444,0.877777778,1,0.133333333,0.677777778,0,0.722222222,0.555555556,0.081871378,0.03810531
RobGleeson,101,102,1,91,101,2731,3030,0.096093475,0.080789196,67.75707221,17.61884615,16.56093817,0.160067241,0.310516039,0.143734561,0.058417017,0.160545311,0.316344836,0.145841293,111.0601201,28.86544393,2.304397413,0.418178131,0.624562775,0.097352711,0.757538174,0.300685925,0.097552855,1.131156661,0.963362262,0.67,0.396666667,0.726666667,0.073333333,0.113333333,0.03,0.1,0.073333333,0.266666667,0.583333333,0.02,0.38,0.196666667,0.163185533,0.04076279
